site,file_name,buf_crop_1992,buf_crop_2005,buf_past_1993,buf_past_2009,buf_HFP_1993,buf_HFP_2009,temp
22304,df_France_Irzetal_part2.xlsx,5.25,0,0,0,8.510082841,3.260082662,13.15
22885,df_France_Irzetal_part2.xlsx,4.2,0,0,0.8,25.15482178,19.15482197,12.95
22668,df_France_Irzetal_part2.xlsx,0,0,0,0,4.316914082,4.316914082,10.65
23481,df_France_Irzetal_part2.xlsx,7,5.6,0,0,18.88400993,16.28400993,13.45
22587,df_France_Irzetal_part2.xlsx,7,0,0,1,13.81477404,7.814774036,11.85
22215,df_France_Irzetal_part2.xlsx,2.333333333,0,0,0,12.55962865,11.39296198,12.15
23491,df_France_Irzetal_part2.xlsx,0,0,0,0,3.251964569,3.251964569,10.45
23867,df_France_Irzetal_part2.xlsx,0,0,0,0,10,10.25,11.65
23714,df_France_Irzetal_part2.xlsx,7,0,0,0,12.63743401,5.637434006,13.25
22409,df_France_Irzetal_part2.xlsx,7,5.25,0,0,13.79813886,11.54813874,12.85
22394,df_France_Irzetal_part2.xlsx,0,0,0,0,5.807705879,6.307705879,11.85
22653,df_France_Irzetal_part2.xlsx,0,0,0,0,4.316914082,4.316914082,10.65
22966,df_France_Irzetal_part2.xlsx,0,0,0,0,5.42394942,5.42394942,10.35
22903,df_France_Irzetal_part2.xlsx,7,0,0,1,10.76699162,4.766991377,11.35
23863,df_France_Irzetal_part2.xlsx,7,3.5,0,0.5,10.40214634,7.40214622,10.55
23961,df_France_Irzetal_part2.xlsx,7,1.75,0,1.5,14.68205595,10.93205595,7.75
23021,df_France_Irzetal_part2.xlsx,0,1.4,0,0,4.403320694,6.003320694,10.45
22399,df_France_Irzetal_part2.xlsx,7,0,0,0,12.63743401,5.637434006,13.25
22873,df_France_Irzetal_part2.xlsx,0,0,0,0,4.377692461,4.377692461,10.85
22812,df_France_Irzetal_part2.xlsx,0,0,0,0,7.698978543,6.698978543,10.25
22266,df_France_Irzetal_part2.xlsx,7,0,0,1,10.68974113,4.689740896,10.25
21724,df_France_Irzetal_part2.xlsx,7,0,0,1,10.68974113,4.689740896,10.25
22644,df_France_Irzetal_part2.xlsx,7,7,0,0,17.83579135,17.08579159,12.65
22175,df_France_Irzetal_part2.xlsx,5.25,1.75,0,0,15.62574911,12.87574935,7.65
23123,df_France_Irzetal_part2.xlsx,0,7,0,0,13.25,22.25,13.75
21909,df_France_Irzetal_part2.xlsx,7,1.4,0,0.8,10.85055885,5.450558949,11.85
23607,df_France_Irzetal_part2.xlsx,7,0,0,0,12.63743401,5.637434006,13.25
22096,df_France_Irzetal_part2.xlsx,5.25,0,0,0,8.689932346,3.439932287,10.65
23135,df_France_Irzetal_part2.xlsx,7,0,0,1.4,12.53846321,6.73846302,11.55
22641,df_France_Irzetal_part2.xlsx,0,0,0,0,7.482184982,7.082184982,11.65
23746,df_France_Irzetal_part2.xlsx,5.25,0,0.25,1.5,12.42430949,8.424309611,12.55
23741,df_France_Irzetal_part2.xlsx,0,0,0,0,3.539197564,3.539197564,10.75
23320,df_France_Irzetal_part2.xlsx,0,0,0,0,9,9,10.55
23471,df_France_Irzetal_part2.xlsx,7,0,0,1,13.7816267,9.781626701,12.75
22503,df_France_Irzetal_part2.xlsx,7,0,0,1.4,12.53846321,6.73846302,11.55
22279,df_France_Irzetal_part2.xlsx,0,0,0,0,10,10.25,10.85
23795,df_France_Irzetal_part2.xlsx,5.25,0,0.25,1.5,12.42430949,8.424309611,12.55
23833,df_France_Irzetal_part2.xlsx,0,0,0,0,5.275267124,5.275267124,11.85
22184,df_France_Irzetal_part2.xlsx,0,0,0,0,10,10.25,10.75
23733,df_France_Irzetal_part2.xlsx,0,0,0,0,7.017199135,7.217199135,12.05
22804,df_France_Irzetal_part2.xlsx,5.25,0,0.25,1,9.870667458,5.370667338,12.05
23482,df_France_Irzetal_part2.xlsx,0,0,0,0,39,39,13.85
23802,df_France_Irzetal_part2.xlsx,7,5.833333333,0,0,11.34771474,10.181048,13.35
22897,df_France_Irzetal_part2.xlsx,7,7,0,0,11.69999199,11.69999199,13.45
23631,df_France_Irzetal_part2.xlsx,0,0,0,0,3.796975374,3.296975493,10.35
23701,df_France_Irzetal_part2.xlsx,7,7,0,0,17.83579135,17.08579159,12.65
23330,df_France_Irzetal_part2.xlsx,7,0,0,0,16.25,10.5,9.75
23715,df_France_Irzetal_part2.xlsx,0,0,0,0,6.103638458,6.103638458,10.45
22847,df_France_Irzetal_part2.xlsx,7,0,0,1,13.45210094,7.652100849,12.05
22293,df_France_Irzetal_part2.xlsx,0,0,0,0,4.316914082,4.316914082,10.65
22807,df_France_Irzetal_part2.xlsx,7,0,0,1.4,12.53846321,6.73846302,11.55
21697,df_France_Irzetal_part2.xlsx,7,7,0,0,11.40214634,11.40214634,12.85
23028,df_France_Irzetal_part2.xlsx,1.75,0,0,0,21.83944273,19.83944297,9.85
24003,df_France_Irzetal_part2.xlsx,5.25,1.75,0,0,20.75,18.75,11.45
24504,df_France_Irzetal_part2.xlsx,7,7,0,0,12.62954807,14.62954807,13.15
24897,df_France_Irzetal_part2.xlsx,0,0,0,0,10,10.25,10.85
24180,df_France_Irzetal_part2.xlsx,7,0,0,0,10.29832554,3.298325634,12.55
24311,df_France_Irzetal_part2.xlsx,0,0,0,0,8.25180763,8.25180763,10.75
24671,df_France_Irzetal_part2.xlsx,7,0,0,0,27.5,23,11.35
24789,df_France_Irzetal_part2.xlsx,7,1.4,0,0,14.59358482,10.19358473,12.75
24766,df_France_Irzetal_part2.xlsx,0,0,0,0,13.41309814,14.01309814,12.05
24420,df_France_Irzetal_part2.xlsx,7,3.5,0,0,16.77388644,11.77388656,13.35
24426,df_France_Irzetal_part2.xlsx,2.333333333,0,0,0,12.55962865,11.39296198,12.15
24576,df_France_Irzetal_part2.xlsx,7,0,0,0,11.52216029,5.02216053,9.55
24953,df_France_Irzetal_part2.xlsx,7,0,0,0,16.6,10.2,12.15
24658,df_France_Irzetal_part2.xlsx,0,0,0,0,4.767136455,5.267136455,10.95
24023,df_France_Irzetal_part2.xlsx,7,0,0,1,10.28777504,4.28777504,12.05
24264,df_France_Irzetal_part2.xlsx,7,3.5,0,0,14.61620633,11.11620633,13.15
24452,df_France_Irzetal_part2.xlsx,5.6,5.6,0,0,27.48044624,28.48044662,13.75
24799,df_France_Irzetal_part2.xlsx,0,0,0,0,6.103638458,6.103638458,10.45
24743,df_France_Irzetal_part2.xlsx,0,0,0,0,5.42394942,5.42394942,10.35
24381,df_France_Irzetal_part2.xlsx,7,0,0,1,13.81477404,7.814774036,11.85
24236,df_France_Irzetal_part2.xlsx,7,0,0,0,10.29832554,3.298325634,12.55
24259,df_France_Irzetal_part2.xlsx,4.2,2.8,0,0,26.20785122,25.80785122,12.85
24461,df_France_Irzetal_part2.xlsx,0,0,0,0,9,9,10.55
24877,df_France_Irzetal_part2.xlsx,7,7,0,0,23.5,27.5,12.45
24388,df_France_Irzetal_part2.xlsx,0,0,0,0,7.017199135,7.217199135,12.05
24069,df_France_Irzetal_part2.xlsx,5.25,0,0.25,1.5,12.42430949,8.424309611,12.55
24815,df_France_Irzetal_part2.xlsx,7,0,0,1,10.68974113,4.689740896,10.25
24080,df_France_Irzetal_part2.xlsx,0,0,0,0,11.2,12,12.55
24982,df_France_Irzetal_part2.xlsx,0,0,0,0,4.788095474,4.038095474,10.15
24440,df_France_Irzetal_part2.xlsx,7,0,0,0,10.25635767,3.256357431,10.05
24132,df_France_Irzetal_part2.xlsx,0,0,0,0,5.276839614,5.776839614,10.35
24560,df_France_Irzetal_part2.xlsx,7,0,0,1,13.7816267,9.781626701,12.75
24742,df_France_Irzetal_part2.xlsx,3.5,0,0,0,28,25.5,9.65
24423,df_France_Irzetal_part2.xlsx,7,3.5,0,0,12.59468079,8.844680786,11.85
24714,df_France_Irzetal_part2.xlsx,0,0,0,0,9.259892146,9.259892146,11.75
24761,df_France_Irzetal_part2.xlsx,7,5.25,0,0,23.68205595,21.93205595,9.75
24961,df_France_Irzetal_part2.xlsx,0,0,0,0,10,10.25,10.75
24142,df_France_Irzetal_part2.xlsx,7,7,0,0,11.26950955,11.26950955,13.55
24773,df_France_Irzetal_part2.xlsx,3.5,0,0,0,31.25,33.5,13.75
24726,df_France_Irzetal_part2.xlsx,7,7,0,0,13.10010839,14.10010839,13.05
24169,df_France_Irzetal_part2.xlsx,0,0,0,0,6.822692394,6.572692394,11.25
24278,df_France_Irzetal_part2.xlsx,7,1.4,0,0.4,10.33407059,5.134070492,11.85
24441,df_France_Irzetal_part2.xlsx,5.6,4.2,0,0,20.32590961,19.72590961,9.65
24680,df_France_Irzetal_part2.xlsx,0,0,0,0,15.75,15.75,12.05
24858,df_France_Irzetal_part2.xlsx,0,0,0,0,7.193527699,7.693527699,11.85
24970,df_France_Irzetal_part2.xlsx,7,0,0,0,10.78263149,3.782631397,12.65
24387,df_France_Irzetal_part2.xlsx,7,0,0,0,13.46173096,7.461730957,12.45
24921,df_France_Irzetal_part2.xlsx,4.2,0,0,0.8,25.15482178,19.15482197,12.95
24328,df_France_Irzetal_part2.xlsx,3.5,0,0,0,7.133888423,3.633888423,9.85
24744,df_France_Irzetal_part2.xlsx,0,0,0,0,4.487673569,4.687673569,11.95
24021,df_France_Irzetal_part2.xlsx,5.25,0,0,0,8.711730897,3.461730599,12.35
24434,df_France_Irzetal_part2.xlsx,7,4.2,0,0,11.58406372,8.384063673,11.95
24251,df_France_Irzetal_part2.xlsx,7,1.75,0,0.75,11.9435277,6.693527699,12.15
24971,df_France_Irzetal_part2.xlsx,7,0,0,0,14.32848206,8.32848196,12.75
24878,df_France_Irzetal_part2.xlsx,7,3.5,0,0,12.59468079,8.844680786,11.85
24321,df_France_Irzetal_part2.xlsx,7,3.5,0,0,16,12.5,9.25
24720,df_France_Irzetal_part2.xlsx,7,0,0,0,14.31148314,7.561483026,12.65
24290,df_France_Irzetal_part2.xlsx,0,0,0,0,3.77624774,3.77624774,10.65
24327,df_France_Irzetal_part2.xlsx,7,7,0,0,12.63743401,12.63743401,13.25
24249,df_France_Irzetal_part2.xlsx,1.75,0,0,0,35.75,37,13.75
24779,df_France_Irzetal_part2.xlsx,7,7,0,0,12.62954807,16.02954769,13.25
24710,df_France_Irzetal_part2.xlsx,7,1.75,0,0.75,11.72551751,6.475517511,12.15
24416,df_France_Irzetal_part2.xlsx,0,0,0,0,18.25,19,10.85
24642,df_France_Irzetal_part2.xlsx,7,0,0,1,13.5159785,11.18264516,12.65
24240,df_France_Irzetal_part2.xlsx,7,4.2,0,0,11.58406372,8.384063673,11.95
24378,df_France_Irzetal_part2.xlsx,7,4.2,0,0,24.6,21.8,9.75
24427,df_France_Irzetal_part2.xlsx,7,1.75,0,0.75,19.93205595,17.18205595,11.65
24076,df_France_Irzetal_part2.xlsx,7,5.25,0,0,21.25,21.5,9.65
24950,df_France_Irzetal_part2.xlsx,3.5,1.75,0,0,14.06477404,12.06477404,9.65
24827,df_France_Irzetal_part2.xlsx,5.25,0,0,0.5,14.40738702,10.40738702,11.25
24271,df_France_Irzetal_part2.xlsx,0,0,0,0,3.62574935,3.37574935,9.75
24428,df_France_Irzetal_part2.xlsx,7,0,0,0,12.21398048,5.613980579,11.15
24077,df_France_Irzetal_part2.xlsx,0,0,0.75,0.75,8.026839614,8.026839614,11.35
24421,df_France_Irzetal_part2.xlsx,0,0,0,0,4.316914082,4.316914082,10.65
24800,df_France_Irzetal_part2.xlsx,0,0,0,0,3.829863906,4.079863906,11.05
24719,df_France_Irzetal_part2.xlsx,3.5,0,0,0,16.33944297,14.83944297,11.05
24322,df_France_Irzetal_part2.xlsx,7,0,0,2,13.03384495,8.033845186,11.75
24079,df_France_Irzetal_part2.xlsx,7,3.5,0,0,17,13.5,12.95
24765,df_France_Irzetal_part2.xlsx,5.25,0,0.25,1,10.54703259,6.297032833,13.35
24356,df_France_Irzetal_part2.xlsx,7,1.75,0,0,12.56491351,7.314913511,12.75
24208,df_France_Irzetal_part2.xlsx,0,0,0,0,3.353344822,3.553344822,13.65
24510,df_France_Irzetal_part2.xlsx,0,7,0,0,11.5,19,13.95
24949,df_France_Irzetal_part2.xlsx,0,0,1,1,7.34038043,7.09038043,12.55
24931,df_France_Irzetal_part2.xlsx,0,0,0,0,3.168903542,3.168903542,13.65
24898,df_France_Irzetal_part2.xlsx,0,0,0,0,18.5,19,13.65
24386,df_France_Irzetal_part2.xlsx,0,0,0,0,34,34,13.45
24275,df_France_Irzetal_part2.xlsx,4.2,0,0,0,19.4,17.8,13.65
24146,df_France_Irzetal_part2.xlsx,7,7,0,0,12.21727538,12.21727538,13.05
24704,df_France_Irzetal_part2.xlsx,7,7,0,0,19,22,13.75
24443,df_France_Irzetal_part2.xlsx,1.4,0,0,0,15.94564476,13.74564476,10.05
24429,df_France_Irzetal_part2.xlsx,0,7,0,0,11.5,19,13.95
24959,df_France_Irzetal_part2.xlsx,7,0,0,0,19.67293358,12.67293415,13.45
24442,df_France_Irzetal_part2.xlsx,4.2,7,0,0,33.14564476,30.34564476,13.75
24956,df_France_Irzetal_part2.xlsx,7,3.5,0,0.5,16.85010815,11.10010839,13.95
24415,df_France_Irzetal_part2.xlsx,0,0,0,0,10,10,13.15
24709,df_France_Irzetal_part2.xlsx,0,0,0,0,3.461730599,3.461730599,13.65
24359,df_France_Irzetal_part2.xlsx,0,0,0,0,4.378753662,5.378753662,13.85
